face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/10962_face0.png,White,White,Male,40-49,"[9.9626797e-01 1.7926911e-06 3.0122901e-04 2.1825512e-05 1.5402766e-05
 3.1189240e-05 3.3605669e-03]",[9.9972224e-01 2.0068928e-05 1.4113092e-04 1.1663367e-04],[0.99767905 0.00232089],"[8.5466509e-06 2.7163322e-05 1.3669229e-03 2.2528112e-02 1.7867881e-01
 4.6936801e-01 3.0900463e-01 1.8146390e-02 8.7140501e-04]"
detected_faces/08176_face0.png,Latino_Hispanic,Black,Male,40-49,"[8.7207118e-03 5.0347932e-02 8.1836802e-01 2.5553463e-03 3.8834635e-02
 8.0449216e-02 7.2420330e-04]",[0.03104156 0.6945626  0.09315341 0.18124236],[9.9936414e-01 6.3581223e-04],"[2.5078980e-05 4.2438638e-05 2.0100311e-03 6.8455166e-03 7.5405553e-02
 4.6954966e-01 4.2375234e-01 2.2089502e-02 2.7986459e-04]"
detected_faces/13620_face0.png,Black,Indian,Female,20-29,"[0.0227662  0.46725136 0.10354694 0.01853113 0.03216647 0.3533653
 0.00237265]",[0.00379881 0.29579005 0.13295257 0.56745857],[0.45398042 0.5460196 ],"[1.5551326e-05 1.8593075e-03 4.5193035e-02 7.6918936e-01 1.7309019e-01
 1.0232724e-02 3.7969451e-04 3.6884627e-05 3.2788862e-06]"
detected_faces/06534_face0.png,White,White,Female,20-29,"[9.9843860e-01 2.5200450e-07 1.2375426e-03 1.7363407e-05 4.3588807e-05
 6.1041992e-06 2.5656034e-04]",[9.9971610e-01 1.6989912e-06 1.7339316e-04 1.0876275e-04],[5.2860883e-06 9.9999475e-01],"[3.5161915e-07 1.0487277e-03 1.2702405e-01 7.5263971e-01 1.1605918e-01
 3.2136946e-03 1.4000384e-05 2.0812908e-07 6.6341332e-09]"
detected_faces/02814_face0.png,White,White,Female,40-49,"[9.9632460e-01 7.2996545e-07 1.6586075e-04 1.7520807e-04 5.4859636e-05
 9.2072542e-06 3.2693893e-03]",[9.9857700e-01 3.0158255e-06 1.3961567e-03 2.3724820e-05],[0.04521852 0.9547815 ],"[7.9520978e-06 6.8863257e-05 1.8303462e-03 3.8599979e-02 2.6048297e-01
 4.3099204e-01 2.5735310e-01 1.0382731e-02 2.8202703e-04]"
detected_faces/02814_face1.png,Latino_Hispanic,White,Female,3-9,"[0.30841327 0.01919902 0.5296186  0.01241365 0.02788524 0.0281738
 0.07429641]",[0.32886434 0.19458443 0.3177965  0.15875475],[0.46642286 0.5335771 ],"[0.01349434 0.5283724  0.29767174 0.00877547 0.01682504 0.04750064
 0.04674846 0.03252385 0.00808802]"
detected_faces/02814_face2.png,Black,Black,Male,20-29,"[0.00425012 0.531135   0.08271299 0.01472366 0.04448909 0.3186454
 0.00404376]",[0.00649188 0.45939377 0.38115117 0.15296316],[0.9983386 0.0016614],"[4.98010513e-06 1.02211069e-03 1.17044419e-01 7.54447341e-01
 1.18571706e-01 8.60724505e-03 2.73148529e-04 2.71280314e-05
 2.01356875e-06]"
detected_faces/05273_face0.png,White,White,Male,50-59,"[9.9325609e-01 1.6938799e-05 1.3308075e-03 2.1784332e-04 2.3477858e-04
 4.9738894e-04 4.4460888e-03]",[9.9798840e-01 1.4774451e-05 6.9103780e-04 1.3057381e-03],[0.9977477  0.00225225],"[2.4456062e-05 1.1546023e-05 7.8204888e-05 2.6630645e-04 2.9005560e-03
 4.7960900e-02 5.5891103e-01 3.5939488e-01 3.0452121e-02]"
detected_faces/08571_face0.png,East Asian,Asian,Female,20-29,"[4.0891362e-04 8.6304328e-07 1.4679206e-03 9.3603218e-01 6.1827712e-02
 2.2249983e-04 3.9973533e-05]",[1.2363545e-03 2.0030071e-05 9.9792051e-01 8.2314806e-04],[0.04197745 0.9580226 ],"[6.8525259e-07 9.0863841e-04 7.3370673e-02 8.3637857e-01 8.7748565e-02
 1.5770893e-03 1.4982310e-05 7.6503432e-07 1.3289797e-08]"
detected_faces/17928_face0.png,White,White,Female,20-29,"[0.444735   0.00671487 0.05910052 0.35814613 0.0825735  0.01536621
 0.03336375]",[0.8931366  0.00498295 0.09808903 0.00379141],[0.23821579 0.76178426],"[2.86301714e-04 1.40437400e-02 1.02971248e-01 7.21572638e-01
 1.43890113e-01 1.55937085e-02 1.40852982e-03 2.02574287e-04
 3.11291624e-05]"
detected_faces/17928_face1.png,White,White,Male,20-29,"[8.7578040e-01 2.1285936e-05 2.6700317e-03 6.3981663e-04 1.5662239e-04
 3.3580000e-04 1.2039604e-01]",[9.9963093e-01 1.6484591e-05 1.9616465e-04 1.5635650e-04],[0.6898206  0.31017944],"[3.3661043e-05 4.0120496e-03 3.8547638e-01 5.3639328e-01 6.4578027e-02
 9.1202399e-03 3.5063858e-04 3.2523505e-05 3.1520503e-06]"
detected_faces/17928_face2.png,White,White,Female,20-29,"[6.2835079e-01 5.0068955e-04 1.5394264e-01 7.0361331e-02 2.1972524e-02
 3.0994773e-02 9.3877301e-02]",[7.8653777e-01 4.9610977e-04 5.0214544e-02 1.6275154e-01],[0.03519951 0.9648005 ],"[8.4017493e-06 8.7357499e-04 5.9731279e-02 7.1029025e-01 2.0551997e-01
 2.1889312e-02 1.5263865e-03 1.5388489e-04 6.9601956e-06]"
detected_faces/17928_face3.png,White,White,Male,50-59,"[0.5539015  0.00162868 0.02876443 0.00211462 0.00233952 0.02237447
 0.3888767 ]",[9.9953055e-01 8.0854814e-05 2.3001029e-04 1.5857833e-04],[0.99824697 0.00175302],"[6.7190570e-04 3.9306111e-04 1.3879237e-03 8.0040814e-03 6.9136150e-02
 3.0256149e-01 4.0285856e-01 1.9770764e-01 1.7279187e-02]"
detected_faces/17928_face4.png,White,White,Male,40-49,"[0.5082307  0.00948152 0.14092624 0.00252159 0.00244283 0.03456228
 0.3018349 ]",[6.61224604e-01 5.40904701e-04 3.25648189e-01 1.25863375e-02],[9.9980450e-01 1.9553545e-04],"[2.33056693e-04 2.26878328e-03 1.33650741e-02 7.41667747e-02
 3.61260772e-01 4.26662475e-01 1.19976774e-01 2.02068756e-03
 4.55247937e-05]"
detected_faces/17928_face5.png,Middle Eastern,White,Female,20-29,"[2.4027899e-01 9.4393297e-04 1.5991619e-02 1.0347246e-03 4.6304089e-04
 5.2839546e-03 7.3600370e-01]",[0.8998282  0.06545543 0.00261563 0.03210068],[0.0042956  0.99570435],"[7.9420406e-06 2.0301998e-04 1.6007405e-02 4.3017620e-01 3.6639470e-01
 1.3530751e-01 4.3715056e-02 7.6470189e-03 5.4117653e-04]"
detected_faces/06127_face0.png,White,White,Female,70,"[8.0032593e-01 4.6803514e-04 1.3380750e-02 5.8006454e-04 4.0474671e-04
 3.6853736e-03 1.8115517e-01]",[0.9686344  0.00384924 0.00790071 0.01961559],[0.10732424 0.89267576],"[1.3630782e-06 4.2764118e-06 2.8842640e-05 1.7963968e-04 3.9580048e-04
 2.6474402e-03 3.0820075e-02 3.2571694e-01 6.4020562e-01]"
detected_faces/02657_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.25854042 0.0024888  0.48961374 0.16460708 0.0513398  0.02432398
 0.00908614]",[0.33211866 0.03385298 0.4355456  0.19848283],[0.0153774 0.9846226],"[1.5177218e-06 6.1092805e-04 1.2432192e-01 7.5842470e-01 1.1252429e-01
 3.9778776e-03 1.3142837e-04 7.1107561e-06 2.6731266e-07]"
detected_faces/02471_face0.png,White,White,Female,3-9,"[0.43200356 0.00179744 0.31199762 0.01357507 0.01288594 0.04343635
 0.18430407]",[0.72368747 0.01469822 0.08756325 0.17405103],[0.30200127 0.6979987 ],"[2.9500885e-02 9.4857240e-01 2.1327836e-02 3.9728603e-04 1.2899318e-04
 5.6310811e-05 1.2094531e-05 3.5012429e-06 6.8861920e-07]"
detected_faces/18234_face0.png,East Asian,Asian,Male,3-9,"[3.2185856e-03 1.3093736e-04 7.2559893e-02 6.3218760e-01 2.8696364e-01
 4.5559308e-03 3.8342093e-04]",[8.4449642e-04 4.0662686e-05 9.9541318e-01 3.7016647e-03],[0.6419552  0.35804474],"[2.2631926e-03 8.0070853e-01 1.8477556e-01 1.0736128e-02 1.4031272e-03
 1.0820128e-04 4.3394175e-06 8.1672840e-07 6.0818877e-08]"
detected_faces/05476_face0.png,White,White,Female,20-29,"[9.6858585e-01 1.7744022e-05 1.8212888e-02 1.1112364e-04 1.6252129e-04
 3.3567399e-03 9.5531205e-03]",[9.8851049e-01 6.1687759e-05 5.0769001e-04 1.0920051e-02],[0.00556706 0.9944329 ],"[2.2465440e-06 1.5432580e-03 9.9852204e-02 6.1361390e-01 2.6468110e-01
 1.9972691e-02 3.2792048e-04 6.5087479e-06 2.7652879e-07]"
detected_faces/09641_face0.png,White,White,Male,30-39,"[9.9988037e-01 8.8598756e-07 2.3978511e-05 6.7030008e-08 9.0708443e-07
 2.8709448e-05 6.4980864e-05]",[9.9895346e-01 6.3354496e-06 8.9112564e-07 1.0393633e-03],[9.9999881e-01 1.2059061e-06],"[3.7386975e-08 2.5037514e-07 1.0583208e-04 8.3297104e-02 6.2250078e-01
 2.7548701e-01 1.8297531e-02 2.9554250e-04 1.5915899e-05]"
detected_faces/01467_face0.png,Latino_Hispanic,White,Male,30-39,"[0.3494706  0.00181398 0.47266212 0.00311296 0.00517419 0.05063169
 0.11713455]",[9.8421180e-01 4.0069321e-04 1.8225594e-03 1.3564906e-02],[9.9953252e-01 4.6745857e-04],"[2.3526543e-06 9.6931462e-06 7.7826565e-04 8.8400505e-02 5.2890086e-01
 3.5062802e-01 3.0577997e-02 6.9026352e-04 1.2190225e-05]"
detected_faces/15920_face0.png,Latino_Hispanic,White,Male,20-29,"[0.15284245 0.00774237 0.48313406 0.00282851 0.00776391 0.1659572
 0.17973149]",[0.5964375  0.06493897 0.0231962  0.3154273 ],[9.999193e-01 8.070181e-05],"[5.3390693e-07 2.7874075e-05 6.3462299e-03 5.8183533e-01 3.8731381e-01
 2.4175093e-02 2.8896870e-04 1.1840081e-05 3.7103860e-07]"
detected_faces/16035_face0.png,Black,Black,Male,30-39,"[6.9698697e-04 9.7666514e-01 1.1714559e-02 1.3965085e-04 1.9930350e-03
 8.7708356e-03 1.9850198e-05]",[5.8511784e-04 8.7901908e-01 9.9842669e-04 1.1939739e-01],[9.9981141e-01 1.8858904e-04],"[4.3570340e-06 4.0580071e-05 2.6309800e-03 2.7880454e-01 5.5188215e-01
 1.5532061e-01 1.1023673e-02 2.7373881e-04 1.9467121e-05]"
detected_faces/08317_face0.png,Indian,Indian,Female,30-39,"[1.2550273e-04 4.8233089e-01 2.9611237e-02 4.2492535e-05 4.6888869e-03
 4.8313653e-01 6.4442458e-05]",[4.8634494e-04 1.8458632e-01 1.7433731e-02 7.9749364e-01],[1.1982285e-04 9.9988014e-01],"[9.6904927e-08 7.7651548e-06 3.2999187e-03 1.9729905e-01 6.2095374e-01
 1.7124379e-01 7.0681497e-03 1.2644795e-04 1.0883055e-06]"
detected_faces/04732_face0.png,Middle Eastern,White,Male,60-69,"[0.19032638 0.02350087 0.12016521 0.00084651 0.00083644 0.16681695
 0.4975076 ]",[0.712106   0.00785487 0.00573889 0.2743002 ],[0.989557   0.01044299],"[6.4198677e-05 7.1510047e-05 1.4321171e-04 1.6825726e-04 5.6867680e-04
 8.3951028e-03 2.6126665e-01 5.2706701e-01 2.0225547e-01]"
detected_faces/02561_face0.png,Indian,Indian,Male,10-19,"[3.7833775e-04 4.3542222e-03 6.7182481e-02 1.8015338e-02 4.4862929e-01
 4.6061912e-01 8.2117593e-04]",[7.9461274e-04 6.9025224e-03 7.2875492e-02 9.1942734e-01],[9.9999827e-01 1.7659955e-06],"[4.4193553e-07 1.1143966e-03 5.2678823e-01 4.6061686e-01 1.1223032e-02
 2.5455840e-04 2.1696196e-06 1.7217153e-07 3.5330605e-09]"
detected_faces/03942_face0.png,Black,Black,Male,30-39,"[8.6657894e-07 9.9824107e-01 4.4277127e-05 5.1295387e-07 2.7925858e-05
 1.6847338e-03 5.5754901e-07]",[1.3949773e-06 9.9978244e-01 4.3513774e-05 1.7262451e-04],[9.9998629e-01 1.3730175e-05],"[5.2765596e-08 8.2247362e-07 3.5565428e-04 1.3060644e-01 5.8563060e-01
 2.6271644e-01 2.0308964e-02 3.6870988e-04 1.2311084e-05]"
detected_faces/15072_face0.png,Indian,Indian,Male,30-39,"[2.6921216e-02 3.3813223e-02 2.3018973e-01 3.6967496e-04 5.9562507e-03
 3.9687970e-01 3.0587023e-01]",[0.03754411 0.10819032 0.04876976 0.80549586],[9.990516e-01 9.484534e-04],"[4.7951329e-07 6.9070920e-06 7.8583398e-04 2.9911113e-01 6.4571583e-01
 5.3893019e-02 4.6963152e-04 1.6531758e-05 5.9669441e-07]"
detected_faces/15072_face1.png,Latino_Hispanic,Indian,Male,30-39,"[2.3346281e-02 4.1378722e-02 4.5865688e-01 1.9642623e-04 4.2603891e-03
 2.8454763e-01 1.8761373e-01]",[0.1006476  0.02007384 0.04280049 0.83647805],[9.9960697e-01 3.9305442e-04],"[1.1155958e-04 1.9445912e-04 8.6970918e-04 5.1525839e-02 6.1027384e-01
 3.2219091e-01 1.4189612e-02 6.1523268e-04 2.8852461e-05]"
detected_faces/15072_face2.png,Latino_Hispanic,White,Male,30-39,"[0.13204181 0.20291425 0.38909337 0.00049571 0.0048097  0.2485353
 0.0221098 ]",[0.58100945 0.17233595 0.00770497 0.23894961],[0.939817 0.060183],"[1.4821958e-04 2.2734720e-03 8.6447438e-03 4.3895382e-01 5.1506466e-01
 3.4471735e-02 4.2690116e-04 1.5506708e-05 9.4506782e-07]"
detected_faces/13970_face0.png,White,White,Male,60-69,"[0.75706214 0.00361115 0.04118614 0.06680436 0.01968426 0.00594187
 0.10571007]",[0.9422907  0.00105452 0.05369375 0.00296097],[0.9987094  0.00129064],"[3.3296361e-05 3.7783084e-05 3.2175539e-04 6.9240731e-04 2.0093261e-03
 1.8778162e-02 2.8259897e-01 5.8080745e-01 1.1472082e-01]"
detected_faces/13875_face0.png,East Asian,Asian,Male,40-49,"[2.4331101e-04 1.3047583e-04 2.9478695e-03 7.3222983e-01 2.6421353e-01
 1.7636814e-04 5.8649664e-05]",[2.00993927e-05 1.70012048e-04 9.99690533e-01 1.19344884e-04],[1.00000e+00 2.80474e-08],"[3.9005494e-07 2.0779423e-06 1.9854071e-04 1.2006121e-02 1.8388842e-01
 4.5065925e-01 3.2764551e-01 2.5354847e-02 2.4486796e-04]"
detected_faces/13875_face1.png,Latino_Hispanic,Asian,Male,20-29,"[0.15504217 0.03288379 0.42215857 0.05372094 0.17137189 0.14528342
 0.01953924]",[0.02470151 0.00876254 0.9470322  0.01950368],[9.9999893e-01 1.0362165e-06],"[2.8291336e-07 9.4982761e-06 1.1631410e-02 4.9635252e-01 3.9025292e-01
 9.6581988e-02 5.0917100e-03 7.8822552e-05 8.5656632e-07]"
detected_faces/13875_face2.png,Southeast Asian,Asian,Male,40-49,"[6.54696859e-03 8.02674505e-04 1.32749295e-02 2.99464494e-01
 6.78400874e-01 1.17814983e-03 3.31926974e-04]",[5.1674971e-05 9.3705457e-05 9.9975145e-01 1.0316152e-04],[0.99740297 0.00259706],"[2.9954381e-07 5.3005410e-06 1.0769768e-03 7.1230367e-02 3.0646271e-01
 4.1315249e-01 1.9299211e-01 1.4476141e-02 6.0366088e-04]"
detected_faces/13875_face3.png,East Asian,Asian,Male,30-39,"[6.0013373e-04 8.2565739e-06 5.5384319e-03 7.6378322e-01 2.2981073e-01
 2.2438502e-04 3.4805769e-05]",[1.3780574e-03 2.2357444e-05 9.9822575e-01 3.7384467e-04],[0.9964597  0.00354025],"[3.7386558e-06 3.8291939e-05 1.8463491e-03 4.9805135e-02 5.9394163e-01
 3.3798635e-01 1.5979653e-02 3.9635159e-04 2.5215575e-06]"
detected_faces/13875_face4.png,Southeast Asian,Asian,Male,40-49,"[0.01305182 0.00242951 0.06819591 0.283975   0.58054686 0.05019169
 0.00160918]",[0.01033322 0.00475069 0.9516576  0.03325852],[0.93793947 0.0620606 ],"[1.4457752e-05 7.8877463e-05 1.1271931e-03 1.4428180e-02 8.7846860e-02
 4.1640496e-01 3.9129621e-01 8.5539892e-02 3.2633625e-03]"
detected_faces/01348_face0.png,Indian,Indian,Male,30-39,"[2.6921216e-02 3.3813223e-02 2.3018973e-01 3.6967496e-04 5.9562507e-03
 3.9687970e-01 3.0587023e-01]",[0.03754411 0.10819032 0.04876976 0.80549586],[9.990516e-01 9.484534e-04],"[4.7951329e-07 6.9070920e-06 7.8583398e-04 2.9911113e-01 6.4571583e-01
 5.3893019e-02 4.6963152e-04 1.6531758e-05 5.9669441e-07]"
detected_faces/01348_face1.png,Latino_Hispanic,Indian,Male,30-39,"[2.3346281e-02 4.1378722e-02 4.5865688e-01 1.9642623e-04 4.2603891e-03
 2.8454763e-01 1.8761373e-01]",[0.1006476  0.02007384 0.04280049 0.83647805],[9.9960697e-01 3.9305442e-04],"[1.1155958e-04 1.9445912e-04 8.6970918e-04 5.1525839e-02 6.1027384e-01
 3.2219091e-01 1.4189612e-02 6.1523268e-04 2.8852461e-05]"
detected_faces/01348_face2.png,Latino_Hispanic,White,Male,30-39,"[0.13204181 0.20291425 0.38909337 0.00049571 0.0048097  0.2485353
 0.0221098 ]",[0.58100945 0.17233595 0.00770497 0.23894961],[0.939817 0.060183],"[1.4821958e-04 2.2734720e-03 8.6447438e-03 4.3895382e-01 5.1506466e-01
 3.4471735e-02 4.2690116e-04 1.5506708e-05 9.4506782e-07]"
detected_faces/06293_face0.png,Latino_Hispanic,White,Female,40-49,"[9.8180361e-02 3.7170875e-01 4.5560062e-01 3.1846142e-04 7.5485377e-04
 7.0089534e-02 3.3473093e-03]",[0.41449562 0.29394454 0.0171777  0.27438205],[0.2274129 0.7725871],"[2.7795775e-05 1.5099192e-04 1.4407901e-02 1.9415347e-01 2.9492843e-01
 3.4696797e-01 1.3782220e-01 1.1043021e-02 4.9820280e-04]"
detected_faces/05793_face0.png,White,White,Female,50-59,"[8.25045109e-01 1.18149146e-02 6.74118698e-02 1.04237195e-04
 5.80927939e-04 4.74625193e-02 4.75804098e-02]",[0.7163586  0.01997452 0.00116805 0.26249874],[0.47943845 0.5205615 ],"[3.9890379e-05 1.4746869e-04 1.0201321e-03 4.6208701e-03 4.6964489e-02
 2.1722332e-01 4.6335220e-01 2.2552730e-01 4.1104387e-02]"
detected_faces/05793_face1.png,White,White,Female,30-39,"[9.7362608e-01 1.7322006e-06 2.6611385e-03 2.1126568e-04 1.7667317e-04
 1.3472799e-04 2.3188358e-02]",[9.9352556e-01 4.5719793e-05 4.0553254e-03 2.3733720e-03],[2.1963463e-04 9.9978036e-01],"[9.9288059e-08 1.5543816e-06 1.2334230e-03 2.3837478e-01 6.1859441e-01
 1.3729742e-01 4.4028433e-03 9.4044401e-05 1.4949467e-06]"
detected_faces/10752_face0.png,Black,Black,Male,20-29,"[1.67666053e-06 9.99927759e-01 4.98978152e-05 5.74394733e-07
 7.69124927e-06 1.15201465e-05 8.31987165e-07]",[2.1574698e-07 9.9999762e-01 1.7542604e-06 3.9104597e-07],[9.9984473e-01 1.5528948e-04],"[3.8019750e-06 8.8908244e-05 1.8857216e-02 6.1014313e-01 3.1901875e-01
 5.0243132e-02 1.6051170e-03 3.5589779e-05 4.3259215e-06]"
detected_faces/01698_face0.png,White,White,Female,20-29,"[9.9317962e-01 4.1079693e-06 2.4979578e-03 2.5781248e-05 1.4138988e-05
 6.8035755e-05 4.2103720e-03]",[9.9835235e-01 6.5822940e-04 9.0661473e-05 8.9875341e-04],[7.711384e-04 9.992289e-01],"[4.9683194e-08 2.9697749e-05 1.5929028e-02 6.7547858e-01 2.9859832e-01
 9.7758723e-03 1.8611044e-04 2.3602217e-06 2.1970280e-08]"
detected_faces/01698_face1.png,Black,Black,Male,30-39,"[2.0174091e-06 9.8857599e-01 4.1689102e-05 1.7211521e-07 7.5848188e-06
 1.1366743e-02 5.7697348e-06]",[8.7627013e-05 9.9077588e-01 4.1756328e-05 9.0947049e-03],[0.99894243 0.00105758],"[3.0574434e-08 4.3619764e-07 1.7976406e-04 5.1960945e-02 5.5660868e-01
 3.6722013e-01 2.3629354e-02 3.8801896e-04 1.2567695e-05]"
detected_faces/05824_face0.png,White,White,Male,30-39,"[0.9041558  0.00641198 0.02937239 0.00205367 0.00577944 0.04728402
 0.00494262]",[0.7815372  0.02758452 0.00753379 0.18334448],[9.997109e-01 2.890447e-04],"[6.6188647e-07 1.0717761e-05 1.8600898e-03 2.9208228e-01 5.9450501e-01
 1.0584105e-01 5.3729834e-03 3.0434254e-04 2.2867293e-05]"
detected_faces/08742_face0.png,Latino_Hispanic,Black,Male,50-59,"[0.02304386 0.12242474 0.48116422 0.00793787 0.07021759 0.20368579
 0.09152592]",[0.01023333 0.57517695 0.06058025 0.3540094 ],[9.9999833e-01 1.7014938e-06],"[2.4279914e-05 2.8561171e-05 2.8073948e-04 2.9990386e-04 2.2269217e-03
 4.6710040e-02 5.3203857e-01 4.1339281e-01 4.9982145e-03]"
detected_faces/01498_face0.png,White,White,Female,20-29,"[9.99864995e-01 5.43159445e-07 1.59004885e-05 1.03865539e-04
 6.62663342e-06 1.12745816e-07 8.00744147e-06]",[9.9830449e-01 1.1731623e-05 1.6828816e-03 9.5223481e-07],[0.00677317 0.9932268 ],"[7.89816909e-07 1.54964123e-02 4.76253659e-01 4.95532781e-01
 1.24577265e-02 2.57372536e-04 1.27618387e-06 1.68047176e-08
 5.49199486e-09]"
detected_faces/17453_face0.png,White,White,Male,20-29,"[0.76375127 0.00592651 0.02653795 0.12056497 0.07389703 0.00078427
 0.00853802]",[0.59981924 0.0894933  0.307404   0.00328344],[0.9023984  0.09760162],"[1.7956865e-05 2.2632544e-04 6.1707301e-03 4.5630518e-01 4.1329667e-01
 1.0417086e-01 1.6742110e-02 2.5941045e-03 4.7601544e-04]"
detected_faces/17453_face1.png,Latino_Hispanic,White,Male,40-49,"[0.20422253 0.00084261 0.5991183  0.01929526 0.06186385 0.04511816
 0.06953926]",[0.9874102  0.00120848 0.00245228 0.00892902],[9.9995279e-01 4.7203168e-05],"[3.3417450e-06 3.0799692e-05 1.1527037e-03 4.9106687e-02 3.9886490e-01
 5.0031489e-01 4.8472982e-02 2.0134125e-03 4.0310177e-05]"
detected_faces/17453_face2.png,White,White,Male,20-29,"[9.5606315e-01 1.2160479e-03 5.5676023e-03 2.1429703e-02 4.7669816e-03
 4.6148425e-04 1.0495053e-02]",[0.75722444 0.08869704 0.15046261 0.00361597],[0.97043556 0.02956442],"[1.2554749e-06 5.3119253e-05 8.9693842e-03 6.4363021e-01 3.1919014e-01
 2.6775347e-02 1.2908395e-03 8.0793063e-05 8.8532806e-06]"
detected_faces/17453_face3.png,White,White,Male,20-29,"[9.6342987e-01 2.2467817e-04 1.8184580e-02 5.8752517e-03 1.7833007e-03
 1.1302251e-03 9.3721654e-03]",[0.9701684  0.00608856 0.00269347 0.02104959],[0.9979542  0.00204579],"[1.13417955e-05 2.99937237e-04 6.69445936e-03 6.05150342e-01
 3.79147798e-01 8.63123033e-03 6.32224546e-05 1.58270620e-06
 1.22104808e-07]"
detected_faces/17453_face4.png,White,White,Male,20-29,"[9.1729695e-01 4.3191822e-04 1.3069201e-02 2.8286854e-04 2.7250950e-04
 1.7853602e-03 6.6861168e-02]",[9.9961638e-01 6.3350170e-05 2.4553254e-04 7.4680771e-05],[0.98500144 0.01499855],"[1.2541646e-05 2.3937591e-04 2.0208796e-02 4.7949618e-01 3.3066186e-01
 1.3751921e-01 2.6543511e-02 4.7125597e-03 6.0596445e-04]"
detected_faces/05726_face0.png,White,White,Female,20-29,"[9.4273907e-01 6.5671469e-05 4.8960604e-02 9.7693512e-05 4.9718379e-05
 1.0790331e-03 7.0080636e-03]",[9.9809355e-01 1.7290424e-04 1.4415693e-04 1.5893735e-03],[3.8321223e-04 9.9961680e-01],"[1.0524186e-07 2.1975422e-04 1.0439953e-01 7.9746908e-01 9.6120939e-02
 1.7849138e-03 5.5405967e-06 1.1100067e-07 3.2977356e-09]"
detected_faces/01746_face0.png,Black,Black,Female,3-9,"[0.04721265 0.6077089  0.3119538  0.0022227  0.01196137 0.01204698
 0.00689364]",[0.02811357 0.933659   0.00704576 0.0311816 ],[0.15518421 0.8448158 ],"[1.4647374e-02 9.0229768e-01 8.0049388e-02 2.9091397e-03 9.2674658e-05
 3.6447846e-06 1.3339024e-07 2.1984100e-08 4.1202917e-09]"
detected_faces/01746_face1.png,White,White,Female,10-19,"[9.9718481e-01 1.6145497e-06 2.1641287e-03 3.3938500e-06 7.3415363e-06
 3.9621074e-05 5.9911370e-04]",[9.8694468e-01 6.3431136e-05 2.1200316e-04 1.2779859e-02],[0.04465734 0.95534265],"[2.3844897e-05 3.0488482e-02 5.7221371e-01 3.5863543e-01 3.7411012e-02
 1.2135612e-03 1.3120304e-05 7.4438805e-07 1.1246834e-07]"
detected_faces/16372_face0.png,White,White,Male,0-2,"[9.6998173e-01 2.9233698e-04 3.3017257e-03 8.1139095e-03 2.1860353e-03
 2.5390787e-04 1.5870199e-02]",[9.4975609e-01 1.1354317e-03 4.8556559e-02 5.5189955e-04],[0.8821316 0.1178684],"[9.9280214e-01 6.7915777e-03 7.1084323e-05 1.4262422e-04 1.4076814e-04
 3.8555987e-05 1.0722015e-05 1.7798973e-06 7.4317973e-07]"
detected_faces/16372_face1.png,White,White,Male,60-69,"[0.6259657  0.04572828 0.11611017 0.01121823 0.01923993 0.06356546
 0.11817218]",[0.9617149  0.00195625 0.03289273 0.00343614],[0.84955585 0.15044416],"[3.3813732e-04 5.4384989e-04 4.5519546e-04 2.5164336e-04 1.0944057e-03
 1.4041678e-02 1.6201775e-01 5.5989563e-01 2.6136172e-01]"
detected_faces/17420_face0.png,Middle Eastern,White,Male,40-49,"[1.8898199e-01 4.4159169e-05 1.9429188e-03 2.9504772e-05 3.8741284e-05
 2.0326416e-04 8.0875945e-01]",[9.8248857e-01 3.1894287e-03 4.0396702e-04 1.3918042e-02],[9.9998105e-01 1.8988982e-05],"[9.7244510e-06 9.9869621e-06 9.9419958e-05 2.3874003e-03 6.8393551e-02
 5.6801254e-01 3.4640324e-01 1.4332591e-02 3.5162942e-04]"
detected_faces/03495_face0.png,Black,Black,Male,30-39,"[5.7785114e-06 9.9920613e-01 2.6341391e-04 4.5150850e-06 9.3073861e-05
 4.1979493e-04 7.2730336e-06]",[1.5185473e-06 9.9959373e-01 1.3690245e-04 2.6789139e-04],[9.9998575e-01 1.4254198e-05],"[4.6437294e-06 4.9460064e-05 4.8285173e-03 3.0765402e-01 4.7105718e-01
 1.9748847e-01 1.8239884e-02 6.3241425e-04 4.5377285e-05]"
